FIPS_Code,State,Area_name,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Civilian_labor_force_2010,Employed_2010,Unemployed_2010,Unemployment_rate_2010,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Civilian_labor_force_2012,Employed_2012,Unemployed_2012,Unemployment_rate_2012,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Civilian_labor_force_2016,Employed_2016,Unemployed_2016,Unemployment_rate_2016,Civilian_labor_force_2017,Employed_2017,Unemployed_2017,Unemployment_rate_2017,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Civilian_labor_force_2019,Employed_2019,Unemployed_2019,Unemployment_rate_2019,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013
36073,NY,"Orleans County, NY",20255,19318,937,4.6,19934,18908,1026,5.1,19945,18669,1276,6.4,19914,18513,1401,7,19813,18537,1276,6.4,19949,18824,1125,5.6,19935,18813,1122,5.6,19435,18328,1107,5.7,19419,18086,1333,6.9,19388,17553,1835,9.5,19174,17299,1875,9.8,18842,17088,1754,9.3,18852,16999,1853,9.8,18699,16956,1743,9.3,18026,16633,1393,7.7,17846,16702,1144,6.4,17760,16727,1033,5.8,17504,16476,1028,5.9,17511,16647,864,4.9,17459,16668,791,4.5,17146,15713,1433,8.4,53115,73.73191833,1,1,1
36075,NY,"Oswego County, NY",58570,55788,2782,4.7,58374,55261,3113,5.3,59324,55482,3842,6.5,59867,55430,4437,7.4,59785,55620,4165,7,60210,56465,3745,6.2,60292,56805,3487,5.8,59289,56021,3268,5.5,60047,55918,4129,6.9,60070,54081,5989,10,58976,52573,6403,10.9,58096,51792,6304,10.9,57885,51445,6440,11.1,57193,51407,5786,10.1,54993,50518,4475,8.1,53940,50041,3899,7.2,53335,49835,3500,6.6,52655,49262,3393,6.4,52668,49797,2871,5.5,52479,49738,2741,5.2,52209,47549,4660,8.9,57640,80.01332855,2,2,1
36077,NY,"Otsego County, NY",29655,28408,1247,4.2,30169,28885,1284,4.3,31283,29804,1479,4.7,31003,29481,1522,4.9,31333,29792,1541,4.9,31923,30483,1440,4.5,31995,30588,1407,4.4,31561,30159,1402,4.4,31457,29689,1768,5.6,31648,29229,2419,7.6,31907,29443,2464,7.7,31420,28972,2448,7.8,31411,28909,2502,8,31094,28920,2174,7,29966,28240,1726,5.8,28657,27100,1557,5.4,28215,26806,1409,5,27993,26596,1397,5,27999,26783,1216,4.3,27820,26687,1133,4.1,26607,24686,1921,7.2,52414,72.75881958,7,8,0
36079,NY,"Putnam County, NY",52159,50650,1509,2.9,52527,50854,1673,3.2,53814,51658,2156,4,54327,52112,2215,4.1,55176,52962,2214,4,56031,53941,2090,3.7,56200,54230,1970,3.5,55576,53725,1851,3.3,55642,53204,2438,4.4,55021,51273,3748,6.8,52633,48765,3868,7.3,51682,48016,3666,7.1,51525,47769,3756,7.3,51300,48099,3201,6.2,50199,47713,2486,5,50525,48354,2171,4.3,50700,48646,2054,4.1,50809,48684,2125,4.2,51007,49133,1874,3.7,50954,49149,1805,3.5,50079,46294,3785,7.6,105600,146.5892944,1,1,1
36081,NY,"Queens County, NY",1062379,1006177,56202,5.3,1055645,998612,57033,5.4,1071287,994972,76315,7.1,1061961,984158,77803,7.3,1077735,1010578,67157,6.2,1089621,1033838,55783,5.1,1094560,1046315,48245,4.4,1102462,1054783,47679,4.3,1126326,1070035,56291,5,1133603,1038748,94855,8.4,1114830,1018207,96623,8.7,1112280,1021978,90302,8.1,1123639,1029794,93845,8.4,1137783,1049995,87788,7.7,1149271,1077982,71289,6.2,1152142,1095485,56657,4.9,1150751,1099048,51703,4.5,1160804,1114985,45819,3.9,1140984,1100026,40958,3.6,1135501,1096976,38525,3.4,1098937,961214,137723,12.5,72975,101.300705,1,1,1
36083,NY,"Rensselaer County, NY",80621,77717,2904,3.6,80827,77748,3079,3.8,82211,78434,3777,4.6,82044,78201,3843,4.7,82863,78997,3866,4.7,83762,80248,3514,4.2,83901,80483,3418,4.1,82971,79498,3473,4.2,83684,79411,4273,5.1,83921,77597,6324,7.5,84679,77980,6699,7.9,82885,76538,6347,7.7,83475,76917,6558,7.9,83391,77684,5707,6.8,81048,76657,4391,5.4,81439,77625,3814,4.7,81585,78036,3549,4.4,80897,77322,3575,4.4,81083,77935,3148,3.9,80862,77940,2922,3.6,80795,75155,5640,7,70688,98.12599182,2,2,1
36085,NY,"Richmond County, NY",216807,205797,11010,5.1,216684,205401,11283,5.2,222017,206586,15431,7,223330,206786,16544,7.4,227178,212812,14366,6.3,231368,219483,11885,5.1,237278,226880,10398,4.4,239804,229204,10600,4.4,245424,232990,12434,5.1,247007,226828,20179,8.2,218630,197881,20749,9.5,217461,197400,20061,9.2,218185,197348,20837,9.6,220021,200334,19687,8.9,219670,203725,15945,7.3,218528,206018,12510,5.7,219313,207941,11372,5.2,220553,210468,10085,4.6,222584,213495,9089,4.1,223957,215509,8448,3.8,211064,188608,22456,10.6,86624,120.2476501,1,1,1
36087,NY,"Rockland County, NY",144398,139679,4719,3.3,144418,139311,5107,3.5,147197,140702,6495,4.4,148295,141277,7018,4.7,149430,142712,6718,4.5,151127,145097,6030,4,152428,146753,5675,3.7,153592,147773,5819,3.8,155013,147721,7292,4.7,153887,143105,10782,7,150109,138686,11423,7.6,149100,138351,10749,7.2,150225,139075,11150,7.4,150571,140889,9682,6.4,149157,141405,7752,5.2,151923,144999,6924,4.6,152561,146064,6497,4.3,153365,146742,6623,4.3,154249,148531,5718,3.7,155400,150107,5293,3.4,152903,140547,12356,8.1,99831,138.5810242,1,1,1
36089,NY,"St. Lawrence County, NY",48815,46050,2765,5.7,48743,45771,2972,6.1,49848,46527,3321,6.7,49296,45784,3512,7.1,48945,45481,3464,7.1,49138,46153,2985,6.1,49641,46797,2844,5.7,49230,46422,2808,5.7,49885,46391,3494,7,49791,44835,4956,10,50019,44765,5254,10.5,48973,43858,5115,10.4,48530,43508,5022,10.3,48468,43931,4537,9.4,47022,43347,3675,7.8,43825,40602,3223,7.4,43387,40479,2908,6.7,43269,40393,2876,6.6,43322,40903,2419,5.6,42939,40645,2294,5.3,42854,39353,3501,8.2,51742,71.82598114,4,5,0
36091,NY,"Saratoga County, NY",110405,106755,3650,3.3,112205,108445,3760,3.4,115212,110739,4473,3.9,116191,111520,4671,4,117716,113085,4631,3.9,119905,115513,4392,3.7,120389,116152,4237,3.5,119208,114914,4294,3.6,120995,115542,5453,4.5,122067,114192,7875,6.5,118131,109818,8313,7,115824,108056,7768,6.7,117330,109223,8107,6.9,117926,110894,7032,6,115485,110057,5428,4.7,116670,111795,4875,4.2,117493,112934,4559,3.9,118163,113489,4674,4,118958,114777,4181,3.5,118996,115147,3849,3.2,119009,111029,7980,6.7,89071,123.6444626,2,2,1
36093,NY,"Schenectady County, NY",72405,69904,2501,3.5,72327,69870,2457,3.4,73835,70747,3088,4.2,73727,70367,3360,4.6,74335,70957,3378,4.5,75359,72205,3154,4.2,76160,73058,3102,4.1,75410,72334,3076,4.1,76416,72573,3843,5,76815,71134,5681,7.4,79085,72913,6172,7.8,77178,71348,5830,7.6,77934,71862,6072,7.8,77957,72602,5355,6.9,75998,71888,4110,5.4,75620,72028,3592,4.8,75807,72465,3342,4.4,75825,72444,3381,4.5,76064,73021,3043,4,76131,73332,2799,3.7,76925,70723,6202,8.1,64960,90.17462921,2,2,1
36095,NY,"Schoharie County, NY",15156,14512,644,4.2,15249,14600,649,4.3,15568,14679,889,5.7,15455,14621,834,5.4,15595,14729,866,5.6,15847,15044,803,5.1,15855,15046,809,5.1,15691,14799,892,5.7,15786,14717,1069,6.8,15588,14183,1405,9,15942,14492,1450,9.1,15582,14174,1408,9,15435,13996,1439,9.3,15287,14013,1274,8.3,14724,13728,996,6.8,14650,13793,857,5.8,14731,13917,814,5.5,14650,13851,799,5.5,14603,13900,703,4.8,14611,13959,652,4.5,14440,13412,1028,7.1,58927,81.79988098,2,2,1
36097,NY,"Schuyler County, NY",9375,8957,418,4.5,9423,8915,508,5.4,9648,8969,679,7,9778,9139,639,6.5,9773,9187,586,6,9876,9335,541,5.5,9973,9471,502,5,9946,9458,488,4.9,10078,9501,577,5.7,10059,9206,853,8.5,9053,8213,840,9.3,9022,8219,803,8.9,9021,8162,859,9.5,8873,8073,800,9,8595,7987,608,7.1,8339,7784,555,6.7,8281,7775,506,6.1,8203,7729,474,5.8,8215,7795,420,5.1,8041,7683,358,4.5,8008,7319,689,8.6,52215,72.48258209,6,7,0
36099,NY,"Seneca County, NY",16382,15706,676,4.1,16509,15800,709,4.3,17069,16136,933,5.5,17168,16227,941,5.5,17179,16271,908,5.3,17327,16519,808,4.7,17341,16564,777,4.5,16960,16218,742,4.4,17052,16123,929,5.4,17212,15886,1326,7.7,16439,15065,1374,8.4,16127,14840,1287,8,16217,14905,1312,8.1,15901,14770,1131,7.1,15497,14616,881,5.7,15699,14883,816,5.2,15494,14743,751,4.8,16057,15329,728,4.5,16071,15453,618,3.8,15901,15316,585,3.7,15214,13970,1244,8.2,51064,70.8848114,6,3,0
36101,NY,"Steuben County, NY",47928,45979,1949,4.1,48328,45951,2377,4.9,47128,43747,3381,7.2,44916,41587,3329,7.4,44017,41168,2849,6.5,44571,42040,2531,5.7,44716,42371,2345,5.2,44642,42337,2305,5.2,45565,42828,2737,6,46044,41528,4516,9.8,47365,42744,4621,9.8,46196,41952,4244,9.2,45766,41432,4334,9.5,45649,41698,3951,8.7,44037,40980,3057,6.9,43642,40872,2770,6.3,43187,40628,2559,5.9,42624,40193,2431,5.7,42556,40461,2095,4.9,42364,40505,1859,4.4,42022,38592,3430,8.2,53167,73.80410004,4,3,0
36103,NY,"Suffolk County, NY",733284,708288,24996,3.4,737297,709201,28096,3.8,754090,718442,35648,4.7,760406,723488,36918,4.9,767042,730779,36263,4.7,777197,744496,32701,4.2,787335,756568,30767,3.9,786514,756666,29848,3.8,793907,754554,39353,5,792114,733488,58626,7.4,778551,716989,61562,7.9,771638,712479,59159,7.7,778227,716784,61443,7.9,780519,727742,52777,6.8,765069,723564,41505,5.4,774850,738096,36754,4.7,774238,739954,34284,4.4,775835,741257,34578,4.5,775521,745813,29708,3.8,776768,749233,27535,3.5,764564,699613,64951,8.5,105241,146.0909576,1,1,1
36105,NY,"Sullivan County, NY",33050,31618,1432,4.3,33278,31764,1514,4.5,34329,32598,1731,5,34368,32545,1823,5.3,34839,32968,1871,5.4,35137,33428,1709,4.9,35396,33613,1783,5,35155,33353,1802,5.1,35380,33103,2277,6.4,35397,32273,3124,8.8,36509,33196,3313,9.1,35535,32361,3174,8.9,35265,32006,3259,9.2,34561,31677,2884,8.3,33241,31034,2207,6.6,33658,31826,1832,5.4,34048,32392,1656,4.9,34263,32591,1672,4.9,35880,34414,1466,4.1,36480,35097,1383,3.8,35758,32601,3157,8.8,58851,81.69438171,4,4,0
36107,NY,"Tioga County, NY",26465,25559,906,3.4,26478,25387,1091,4.1,26735,25253,1482,5.5,26304,24803,1501,5.7,26077,24700,1377,5.3,26295,25050,1245,4.7,26464,25328,1136,4.3,26127,24923,1204,4.6,26164,24797,1367,5.2,26255,24098,2157,8.2,26588,24427,2161,8.1,25853,23851,2002,7.7,25429,23394,2035,8,24943,23121,1822,7.3,23748,22288,1460,6.1,23346,22042,1304,5.6,23027,21824,1203,5.2,22722,21560,1162,5.1,22839,21844,995,4.4,22591,21692,899,4,22142,20410,1732,7.8,60699,84.25969696,2,2,1
36109,NY,"Tompkins County, NY",50666,49018,1648,3.3,51262,49532,1730,3.4,52573,50407,2166,4.1,53241,51117,2124,4,53872,51672,2200,4.1,54567,52614,1953,3.6,55395,53511,1884,3.4,55255,53423,1832,3.3,55800,53517,2283,4.1,56668,53291,3377,6,54798,51355,3443,6.3,54259,50948,3311,6.1,54976,51558,3418,6.2,55830,52848,2982,5.3,54678,52262,2416,4.4,50336,48107,2229,4.4,50377,48245,2132,4.2,49860,47707,2153,4.3,49950,48148,1802,3.6,49122,47408,1714,3.5,47929,44967,2962,6.2,59176,82.1455307,3,2,1
36111,NY,"Ulster County, NY",88281,85155,3126,3.5,88223,84873,3350,3.8,90793,86753,4040,4.4,91329,87108,4221,4.6,91155,86667,4488,4.9,91759,87759,4000,4.4,92584,88753,3831,4.1,90314,86455,3859,4.3,90018,85167,4851,5.4,89978,82926,7052,7.8,93679,86236,7443,7.9,91417,84188,7229,7.9,90914,83282,7632,8.4,90249,83635,6614,7.3,87883,82831,5052,5.7,88193,83923,4270,4.8,88189,84222,3967,4.5,87953,83969,3984,4.5,88151,84718,3433,3.9,87506,84352,3154,3.6,86186,79285,6901,8,64090,88.9669342,3,2,1
36113,NY,"Warren County, NY",33234,31859,1375,4.1,33297,31820,1477,4.4,33757,32060,1697,5,34456,32677,1779,5.2,34911,33180,1731,5,35450,33825,1625,4.6,36515,34880,1635,4.5,36254,34666,1588,4.4,36405,34380,2025,5.6,36446,33520,2926,8,34192,31054,3138,9.2,33672,30644,3028,9,33716,30577,3139,9.3,33115,30340,2775,8.4,32260,30116,2144,6.6,32202,30407,1795,5.6,32003,30292,1711,5.3,31812,30140,1672,5.3,31486,30024,1462,4.6,31081,29714,1367,4.4,30901,28308,2593,8.4,63240,87.78700256,3,2,1
36115,NY,"Washington County, NY",30056,28946,1110,3.7,30111,28898,1213,4,30424,29009,1415,4.7,30940,29514,1426,4.6,31717,30203,1514,4.8,32123,30683,1440,4.5,32898,31553,1345,4.1,32343,31024,1319,4.1,32596,30879,1717,5.3,32518,30059,2459,7.6,30265,27716,2549,8.4,29772,27340,2432,8.2,29857,27351,2506,8.4,29383,27135,2248,7.7,28530,26779,1751,6.1,28605,27159,1446,5.1,28352,27012,1340,4.7,28098,26798,1300,4.6,27901,26743,1158,4.2,27787,26703,1084,3.9,27302,25348,1954,7.2,56897,78.98192596,3,2,1
36117,NY,"Wayne County, NY",48843,46999,1844,3.8,48714,46465,2249,4.6,49113,46000,3113,6.3,48678,45751,2927,6,48399,45697,2702,5.6,48959,46552,2407,4.9,48622,46353,2269,4.7,47470,45264,2206,4.6,47814,45050,2764,5.8,47710,43678,4032,8.5,47452,43191,4261,9,46497,42565,3932,8.5,46460,42421,4039,8.7,45916,42348,3568,7.8,44353,41591,2762,6.2,44217,41844,2373,5.4,44010,41779,2231,5.1,43615,41457,2158,4.9,43716,41909,1807,4.1,43773,42087,1686,3.9,42921,39749,3172,7.4,61989,86.05041504,1,1,1
36119,NY,"Westchester County, NY",462283,446737,15546,3.4,463890,446337,17553,3.8,471279,449680,21599,4.6,471683,450228,21455,4.5,476767,455285,21482,4.5,482182,462826,19356,4,487586,469079,18507,3.8,488704,470894,17810,3.6,492072,468768,23304,4.7,487767,452610,35157,7.2,479056,443099,35957,7.5,474161,440360,33801,7.1,476735,441625,35110,7.4,476999,446382,30617,6.4,470006,445694,24312,5.2,477632,455780,21852,4.6,477963,457115,20848,4.4,480281,458710,21571,4.5,481431,462774,18657,3.9,484675,467237,17438,3.6,477959,437772,40187,8.4,101741,141.2324066,1,1,1
36121,NY,"Wyoming County, NY",20283,19332,951,4.7,20315,19316,999,4.9,21212,19986,1226,5.8,21081,19790,1291,6.1,20951,19629,1322,6.3,21419,20291,1128,5.3,21833,20769,1064,4.9,21381,20351,1030,4.8,21224,19921,1303,6.1,21041,19127,1914,9.1,19470,17601,1869,9.6,18909,17246,1663,8.8,18876,17183,1693,9,18800,17272,1528,8.1,18331,17126,1205,6.6,18350,17307,1043,5.7,18115,17133,982,5.4,17889,16887,1002,5.6,17945,17115,830,4.6,18044,17284,760,4.2,17793,16457,1336,7.5,58214,80.81012726,6,4,0
36123,NY,"Yates County, NY",12085,11640,445,3.7,12031,11571,460,3.8,12585,11966,619,4.9,12876,12250,626,4.9,13024,12424,600,4.6,12988,12427,561,4.3,13060,12510,550,4.2,13030,12493,537,4.1,13140,12505,635,4.8,13235,12328,907,6.9,12239,11317,922,7.5,12104,11190,914,7.6,12071,11116,955,7.9,11961,11122,839,7,11677,11011,666,5.7,11722,11134,588,5,11720,11194,526,4.5,11611,11104,507,4.4,11769,11326,443,3.8,11892,11467,425,3.6,11546,10794,752,6.5,60612,84.13892365,1,1,1
37001,NC,"Alamance County, NC",69404,67206,2198,3.2,69042,65152,3890,5.6,69518,64296,5222,7.5,70642,65336,5306,7.5,69827,65189,4638,6.6,69250,64805,4445,6.4,69908,65795,4113,5.9,70249,66406,3843,5.5,71473,66884,4589,6.4,72085,63318,8767,12.2,77083,68786,8297,10.8,77660,70181,7479,9.6,78641,71776,6865,8.7,77398,71939,5459,7.1,76826,72595,4231,5.5,77206,73126,4080,5.3,78694,74964,3730,4.7,79821,76418,3403,4.3,80867,77754,3113,3.8,82991,79907,3084,3.7,80457,74625,5832,7.2,57963,101.0019531,3,2,1
37003,NC,"Alexander County, NC",19388,18852,536,2.8,19239,18100,1139,5.9,18777,17397,1380,7.3,18715,17325,1390,7.4,18699,17506,1193,6.4,18368,17305,1063,5.8,18568,17605,963,5.2,18278,17244,1034,5.7,18289,17006,1283,7,18379,15721,2658,14.5,18322,15955,2367,12.9,17989,15961,2028,11.3,17826,16078,1748,9.8,17513,16189,1324,7.6,17471,16518,953,5.5,17523,16671,852,4.9,17778,17022,756,4.3,17946,17291,655,3.6,17946,17364,582,3.2,18091,17508,583,3.2,17694,16377,1317,7.4,54960,95.76914978,2,2,1
37005,NC,"Alleghany County, NC",5641,5301,340,6,5273,4819,454,8.6,4890,4427,463,9.5,4951,4473,478,9.7,4914,4586,328,6.7,4910,4619,291,5.9,4969,4702,267,5.4,4917,4642,275,5.6,4569,4226,343,7.5,4714,4130,584,12.4,4764,4199,565,11.9,4655,4086,569,12.2,4643,4148,495,10.7,4425,4047,378,8.5,4390,4099,291,6.6,4462,4191,271,6.1,4413,4170,243,5.5,4356,4135,221,5.1,4315,4116,199,4.6,4419,4216,203,4.6,4210,3903,307,7.3,41420,72.17536926,9,10,0
37007,NC,"Anson County, NC",11019,10437,582,5.3,11293,10326,967,8.6,11130,10065,1065,9.6,11081,9977,1104,10,10985,9983,1002,9.1,10656,9811,845,7.9,10732,9863,869,8.1,10361,9541,820,7.9,10295,9381,914,8.9,10209,8639,1570,15.4,11217,9649,1568,14,11157,9787,1370,12.3,11158,9910,1248,11.2,10934,9928,1006,9.2,10918,10166,752,6.9,10817,10119,698,6.5,10627,10011,616,5.8,10510,9966,544,5.2,10420,9947,473,4.5,10791,10356,435,4,10422,9617,805,7.7,40826,71.14030457,6,4,0
37009,NC,"Ashe County, NC",12503,11862,641,5.1,12668,11648,1020,8.1,12699,11586,1113,8.8,12969,12060,909,7,12922,12180,742,5.7,12857,12069,788,6.1,12872,12093,779,6.1,13127,12416,711,5.4,12605,11751,854,6.8,12677,11088,1589,12.5,13771,12159,1612,11.7,13318,11859,1459,11,13302,11881,1421,10.7,12877,11725,1152,8.9,12412,11586,826,6.7,12297,11566,731,5.9,12468,11870,598,4.8,12643,12122,521,4.1,12701,12235,466,3.7,12958,12495,463,3.6,12664,11878,786,6.2,41542,72.38795471,7,10,0
37011,NC,"Avery County, NC",7944,7624,320,4,8053,7609,444,5.5,7659,7134,525,6.9,8107,7614,493,6.1,8131,7692,439,5.4,8020,7561,459,5.7,8048,7626,422,5.2,8285,7865,420,5.1,8863,8354,509,5.7,9065,8189,876,9.7,7974,7124,850,10.7,7808,6941,867,11.1,7812,6962,850,10.9,7699,7029,670,8.7,7651,7165,486,6.4,7524,7082,442,5.9,7551,7171,380,5,7626,7299,327,4.3,7599,7316,283,3.7,7578,7305,273,3.6,7287,6825,462,6.3,45823,79.84770203,8,7,0
37013,NC,"Beaufort County, NC",20693,19435,1258,6.1,20077,18334,1743,8.7,19766,17899,1867,9.4,20296,18478,1818,9,20174,18697,1477,7.3,20362,18969,1393,6.8,20664,19392,1272,6.2,21404,20110,1294,6,20829,19336,1493,7.2,20992,18505,2487,11.8,21252,18783,2469,11.6,21592,19189,2403,11.1,21237,18934,2303,10.8,20483,18592,1891,9.2,20087,18653,1434,7.1,20094,18786,1308,6.5,20244,19091,1153,5.7,19961,18950,1011,5.1,19685,18762,923,4.7,19683,18810,873,4.4,19387,18159,1228,6.3,49410,86.0981369,6,5,0
37015,NC,"Bertie County, NC",8384,7789,595,7.1,8308,7645,663,8,8195,7504,691,8.4,8552,7896,656,7.7,8438,7746,692,8.2,8844,8173,671,7.6,8776,8163,613,7,8855,8320,535,6,8731,8064,667,7.6,9102,8064,1038,11.4,9225,8148,1077,11.7,9115,8019,1096,12,8746,7726,1020,11.7,8470,7641,829,9.8,8518,7865,653,7.7,8592,7979,613,7.1,8411,7854,557,6.6,8068,7590,478,5.9,7838,7444,394,5,7861,7499,362,4.6,7618,7132,486,6.4,37899,66.03993988,7,11,0
37017,NC,"Bladen County, NC",14682,13780,902,6.1,14944,13631,1313,8.8,14852,13356,1496,10.1,15176,13844,1332,8.8,15789,14597,1192,7.5,15576,14352,1224,7.9,15308,14258,1050,6.9,15742,14693,1049,6.7,15510,14307,1203,7.8,15505,13536,1969,12.7,15244,13233,2011,13.2,14941,12941,2000,13.4,14587,12691,1896,13,14356,12746,1610,11.2,14284,12981,1303,9.1,14721,13563,1158,7.9,14524,13519,1005,6.9,14401,13559,842,5.8,14384,13609,775,5.4,14663,13987,676,4.6,14485,13439,1046,7.2,42260,73.63909149,6,6,0
37019,NC,"Brunswick County, NC",35477,33863,1614,4.5,36863,34779,2084,5.7,37756,35027,2729,7.2,39520,36874,2646,6.7,40659,38325,2334,5.7,43130,40826,2304,5.3,46693,44449,2244,4.8,47983,45622,2361,4.9,50139,46940,3199,6.4,51452,45703,5749,11.2,46692,40898,5794,12.4,47271,41500,5771,12.2,47781,42283,5498,11.5,47749,43204,4545,9.5,47685,44026,3659,7.7,48478,44982,3496,7.2,49551,46354,3197,6.5,51261,48352,2909,5.7,53201,50332,2869,5.4,54986,52177,2809,5.1,52246,47641,4605,8.8,63712,111.019722,2,2,1
37021,NC,"Buncombe County, NC",107737,104346,3391,3.1,109403,104672,4731,4.3,110944,105071,5873,5.3,114178,108514,5664,5,114238,109017,5221,4.6,115887,110493,5394,4.7,119106,114306,4800,4,120498,115900,4598,3.8,122757,116987,5770,4.7,122941,112255,10686,8.7,124191,113649,10542,8.5,125337,115383,9954,7.9,127452,117988,9464,7.4,127980,120533,7447,5.8,127808,121978,5830,4.6,130295,124676,5619,4.3,133951,128768,5183,3.9,136382,131668,4714,3.5,139003,134767,4236,3,141707,137569,4138,2.9,136480,125114,11366,8.3,55448,96.61949921,2,2,1
37023,NC,"Burke County, NC",46301,44655,1646,3.6,45528,42514,3014,6.6,43856,40273,3583,8.2,43379,39852,3527,8.1,42615,39589,3026,7.1,41767,38946,2821,6.8,41727,39153,2574,6.2,40252,37662,2590,6.4,40462,37161,3301,8.2,40114,34201,5913,14.7,41829,36483,5346,12.8,41414,36680,4734,11.4,41048,36909,4139,10.1,40173,36937,3236,8.1,39369,36989,2380,6,39285,37103,2182,5.6,39733,37798,1935,4.9,40435,38736,1699,4.2,40843,39335,1508,3.7,41057,39567,1490,3.6,39888,37019,2869,7.2,47890,83.44950104,2,2,1
37025,NC,"Cabarrus County, NC",72014,69824,2190,3,74861,71187,3674,4.9,75491,71119,4372,5.8,78332,72345,5987,7.6,77429,72349,5080,6.6,77678,73848,3830,4.9,80964,77365,3599,4.4,82931,78964,3967,4.8,85255,80371,4884,5.7,85639,75860,9779,11.4,89365,79159,10206,11.4,90307,80923,9384,10.4,92135,83642,8493,9.2,92401,85569,6832,7.4,94343,89007,5336,5.7,97511,92526,4985,5.1,100864,96254,4610,4.6,104533,100188,4345,4.2,107094,103149,3945,3.7,110718,106850,3868,3.5,108444,100873,7571,7,72071,125.5854874,1,1,1
37027,NC,"Caldwell County, NC",42442,41201,1241,2.9,42234,39452,2782,6.6,41126,37710,3416,8.3,40931,37301,3630,8.9,40222,37042,3180,7.9,40060,36579,3481,8.7,40054,36838,3216,8,38639,35691,2948,7.6,38311,35332,2979,7.8,38395,32391,6004,15.6,38334,32701,5633,14.7,37542,32571,4971,13.2,37235,32811,4424,11.9,36422,33027,3395,9.3,35487,32983,2504,7.1,35421,33234,2187,6.2,35786,33928,1858,5.2,36458,34829,1629,4.5,36397,34969,1428,3.9,36641,35199,1442,3.9,35754,32931,2823,7.9,48512,84.53335571,2,2,1
37029,NC,"Camden County, NC",3317,3218,99,3,3403,3268,135,4,3549,3383,166,4.7,3904,3737,167,4.3,4231,4058,173,4.1,4401,4210,191,4.3,4535,4326,209,4.6,4634,4434,200,4.3,4559,4312,247,5.4,4502,4108,394,8.8,4612,4230,382,8.3,4614,4221,393,8.5,4557,4191,366,8,4531,4218,313,6.9,4553,4284,269,5.9,4608,4347,261,5.7,4643,4404,239,5.1,4720,4514,206,4.4,4706,4527,179,3.8,4739,4564,175,3.7,4574,4323,251,5.5,69610,121.2971344,8,3,0
37031,NC,"Carteret County, NC",29617,28387,1230,4.2,29722,28115,1607,5.4,30177,28316,1861,6.2,31507,29755,1752,5.6,31970,30384,1586,5,32469,30862,1607,4.9,33023,31553,1470,4.5,33324,31880,1444,4.3,32879,31109,1770,5.4,32898,29922,2976,9,31496,28511,2985,9.5,31130,28112,3018,9.7,31763,28859,2904,9.1,31237,28867,2370,7.6,31079,29208,1871,6,31300,29472,1828,5.8,31473,29850,1623,5.2,31882,30464,1418,4.4,31897,30488,1409,4.4,32314,31019,1295,4,31320,29373,1947,6.2,60058,104.6525421,4,5,0
37033,NC,"Caswell County, NC",10889,10480,409,3.8,10878,10143,735,6.8,10978,10054,924,8.4,10962,9961,1001,9.1,10794,9888,906,8.4,10679,9795,884,8.3,10775,9950,825,7.7,10762,9987,775,7.2,10793,9922,871,8.1,10973,9542,1431,13,10102,8779,1323,13.1,10162,8966,1196,11.8,10050,8954,1096,10.9,9873,9009,864,8.8,9652,8976,676,7,9613,9014,599,6.2,9661,9135,526,5.4,9753,9292,461,4.7,9829,9389,440,4.5,9927,9495,432,4.4,9621,8869,752,7.8,51240,89.28695679,8,7,0
37035,NC,"Catawba County, NC",80294,78070,2224,2.8,80861,75684,5177,6.4,79288,72376,6912,8.7,78348,71872,6476,8.3,77874,72472,5402,6.9,77477,72357,5120,6.6,77706,73235,4471,5.8,76726,72163,4563,5.9,77036,71548,5488,7.1,77896,66567,11329,14.5,78163,68058,10105,12.9,77222,68220,9002,11.7,77247,69223,8024,10.4,76133,69845,6288,8.3,74659,70051,4608,6.2,75074,70986,4088,5.4,76648,73016,3632,4.7,78531,75261,3270,4.2,78679,75845,2834,3.6,79385,76615,2770,3.5,77852,71632,6220,8,53688,93.55265808,2,2,1
